RegNo,Name,Age,Gender,Branch,Year,Section,CollegeName,MentorName,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,IAT1,IAT2,IAT3,Attendance,StudyHoursPerDay,Backlogs,FatherIncome,MotherIncome,HasSiblings,SiblingCount,StressScore,SleepHours,MentalHealthIndex,ExerciseHours,ScreenTime,RiskLevel
CMR2023712,Timothy Edwards,19,Female,CIVIL,3,C,CMRIT,Prof. Kavya,7.16,9.53,8.99,6.3,9.22,8.25,8.39,5.24,8.24,27,23,30,69,7,2,47886,11636,False,0,63,9,0.87,3,8,Medium
CMR2023713,Laurie Goodwin,22,Female,EEE,3,B,CMRIT,Prof. Kavya,5.97,5.02,6.39,5.31,9.14,9.63,8.15,6.79,6.91,22,27,28,41,2,7,21484,11445,False,0,61,9,0.66,0,1,High
CMR2023714,Jennifer Jones,23,Male,CIVIL,2,A,CMRIT,Dr. Arvind,5.93,7.32,9.23,5.97,7.13,8.02,6.13,7.87,7.11,21,23,26,79,5,5,143696,27765,False,0,41,4,0.44,3,7,High
CMR2023715,David Davenport,23,Male,MECH,4,A,CMRIT,Dr. Ramesh,8.0,5.93,8.63,9.28,8.92,6.72,8.6,9.83,8.24,25,30,30,54,3,8,60891,66507,True,1,39,9,0.79,13,8,High
CMR2023716,Steven Rivera,22,Male,CSE,3,B,CMRIT,Prof. Meena,8.46,9.14,8.91,6.11,6.77,5.65,7.12,5.44,7.51,25,20,27,90,1,8,109096,29022,True,3,25,8,0.43,9,8,High
CMR2023717,Brenda Hinton,19,Male,EEE,1,A,CMRIT,Dr. Ramesh,7.46,5.78,5.5,8.22,9.76,9.9,6.11,9.81,6.62,30,28,30,74,4,6,52942,28498,False,0,100,7,0.95,12,5,High
CMR2023718,Kathryn Mccann,21,Male,ECE,4,B,CMRIT,Prof. Kavya,5.73,9.9,9.82,9.91,9.91,5.71,5.81,8.56,8.17,20,30,21,85,2,2,81555,71520,True,2,91,9,0.9,9,3,High
CMR2023719,Jeffrey Roberson,23,Female,EEE,1,B,CMRIT,Prof. Kavya,9.11,8.09,9.97,6.06,8.28,9.5,6.21,9.49,8.6,27,23,21,92,3,0,35078,144348,True,2,70,9,0.86,4,2,Medium
CMR2023720,Randy Friedman,21,Female,AIML,3,A,CMRIT,Dr. Arvind,5.74,9.44,5.36,8.87,5.87,8.31,7.54,6.43,7.27,26,23,29,42,5,5,129132,100780,False,0,28,6,0.81,12,8,High
CMR2023721,Raymond Johnson,20,Male,AIML,1,B,CMRIT,Dr. Ramesh,7.14,8.6,5.36,7.83,9.59,6.71,7.14,5.08,7.87,30,21,29,43,7,0,103559,60448,False,0,77,8,0.65,12,3,High
CMR2023722,Willie Henry,19,Male,ECE,2,B,CMRIT,Prof. Kavya,8.33,5.36,9.33,7.48,5.68,8.31,5.75,5.37,7.62,23,29,23,76,8,7,117720,110783,False,0,88,8,0.75,6,1,High
CMR2023723,Todd Reynolds,19,Male,AIML,4,B,CMRIT,Prof. Meena,6.16,8.99,9.93,5.93,7.19,6.95,8.82,7.3,7.66,25,29,28,100,4,3,145185,129558,False,0,65,5,0.89,14,4,Medium
CMR2023724,Mary Miller,18,Male,CIVIL,4,B,CMRIT,Dr. Arvind,5.94,9.77,8.36,8.93,8.18,5.91,5.62,5.23,7.24,21,29,21,80,7,4,97267,11165,False,0,82,7,0.49,4,10,High
CMR2023725,Rebecca Marquez,21,Male,CIVIL,1,A,CMRIT,Prof. Kavya,7.1,7.81,6.98,6.55,8.33,7.18,7.0,7.86,7.46,29,27,24,94,5,0,28337,115045,True,3,64,7,0.78,0,5,Medium
CMR2023726,Christian Dawson,18,Female,AIML,3,B,CMRIT,Prof. Kavya,7.35,5.19,8.7,9.88,7.83,8.08,9.81,7.21,7.84,21,30,29,77,7,0,98872,41006,False,0,48,6,0.44,11,6,Low
CMR2023727,Nancy Stewart,19,Female,ECE,1,A,CMRIT,Prof. Kavya,7.31,8.37,7.13,6.17,5.39,6.57,6.45,7.62,7.84,28,29,25,88,4,4,108146,96404,False,0,72,9,0.6,4,6,Medium
CMR2023728,Aaron Parker,23,Male,ECE,3,A,CMRIT,Dr. Arvind,8.06,6.98,9.64,7.95,8.76,6.21,8.53,9.29,7.93,24,29,27,50,2,3,79734,64353,False,0,72,6,0.31,12,9,High
CMR2023729,Derrick Anderson,18,Female,MECH,4,A,CMRIT,Prof. Meena,8.62,6.09,7.88,9.09,8.21,9.41,7.91,9.67,8.36,21,23,22,88,0,7,32161,7090,False,0,36,4,0.78,1,8,High
CMR2023730,Jerry Peters,20,Female,MECH,3,A,CMRIT,Dr. Arvind,8.15,8.92,6.85,7.36,7.93,9.3,5.63,6.22,8.08,20,24,24,43,0,2,118465,84793,False,0,28,5,0.81,3,10,High
CMR2023731,Alexander Gomez,23,Female,CSE,2,A,CMRIT,Prof. Kavya,8.67,7.31,9.29,9.32,7.64,7.97,5.95,7.91,8.65,30,30,27,52,4,5,5607,117785,True,1,28,6,0.79,8,5,High
CMR2023732,Kyle Nguyen,21,Female,AIML,1,A,CMRIT,Prof. Kavya,9.67,7.75,5.24,6.02,9.45,5.95,7.04,9.66,8.71,22,20,23,41,4,3,56092,86271,False,0,57,5,0.49,3,2,High
CMR2023733,Edgar Hughes,23,Female,CIVIL,4,C,CMRIT,Prof. Meena,8.91,7.7,5.14,7.76,9.51,9.75,6.57,8.54,7.98,22,29,24,56,3,0,104989,18139,True,0,82,7,0.92,1,8,High
CMR2023734,Steven Stein,20,Male,ECE,1,A,CMRIT,Prof. Kavya,7.68,8.96,6.83,5.23,5.81,7.8,9.72,7.11,8.32,25,22,27,40,2,0,93283,46807,True,1,37,8,1.0,9,4,High
CMR2023735,Laura Jackson,19,Female,EEE,1,A,CMRIT,Prof. Kavya,9.39,6.15,6.1,6.27,7.34,5.34,8.46,8.35,7.77,26,27,25,55,0,2,7806,119698,False,0,38,7,0.73,5,6,High
CMR2023736,Charles Turner,20,Female,AIML,1,A,CMRIT,Prof. Kavya,9.55,8.67,7.78,6.29,7.44,6.17,6.08,8.58,9.11,22,20,22,45,7,2,146605,82595,False,0,28,8,0.87,12,1,High
CMR2023737,Arthur Hamilton MD,19,Male,ECE,1,B,CMRIT,Dr. Ramesh,7.2,9.39,7.07,9.16,8.3,7.73,8.65,9.79,8.29,27,30,30,99,2,4,134811,89178,False,0,72,4,0.74,13,10,High
CMR2023738,Mr. David Wright,18,Female,ECE,2,C,CMRIT,Prof. Meena,5.77,8.39,8.14,6.7,9.36,5.32,5.78,7.99,7.25,29,25,26,71,3,3,108337,144926,False,0,52,8,0.81,2,4,Medium
CMR2023739,Linda Gonzalez,21,Male,AIML,1,A,CMRIT,Dr. Ramesh,5.43,5.24,7.65,9.83,5.21,8.48,9.91,7.76,5.33,29,20,30,78,2,5,24381,124122,True,3,57,9,0.33,10,4,High
CMR2023740,Eric Rush,18,Female,CIVIL,3,A,CMRIT,Dr. Arvind,8.68,9.49,5.55,5.51,5.88,9.53,9.73,8.74,7.44,23,23,28,51,6,5,124119,52654,True,0,66,6,0.4,1,7,High
CMR2023741,Manuel Brock,23,Female,MECH,4,A,CMRIT,Prof. Kavya,8.7,5.01,7.7,5.98,9.88,6.47,7.21,9.52,7.56,20,24,28,40,5,6,140938,135834,False,0,21,6,0.63,12,3,High
CMR2023742,George Ochoa,22,Female,CSE,3,A,CMRIT,Prof. Meena,7.48,8.12,9.52,6.99,8.17,6.05,9.74,7.99,7.72,25,26,23,98,5,2,75256,53493,False,0,83,7,0.52,2,3,High
CMR2023743,Valerie Taylor,18,Female,CSE,4,B,CMRIT,Dr. Ramesh,5.71,8.02,5.14,6.84,8.63,5.79,7.96,5.59,6.71,25,26,23,67,3,7,16020,44750,False,0,60,9,0.79,6,4,High
CMR2023744,Travis Harris,23,Male,CIVIL,4,A,CMRIT,Dr. Arvind,8.32,9.77,5.21,6.88,6.68,6.3,7.57,8.23,7.37,28,25,21,94,3,2,55995,58677,True,1,88,4,0.33,9,9,High
CMR2023745,Vincent Novak,18,Male,AIML,2,A,CMRIT,Prof. Kavya,8.91,6.86,6.48,8.31,9.42,8.56,7.69,9.35,7.64,28,26,28,60,4,8,135941,110241,False,0,21,4,0.83,1,9,High
CMR2023746,Michael Henry,22,Male,EEE,3,B,CMRIT,Prof. Kavya,9.19,8.37,5.21,6.94,7.85,7.51,9.66,7.21,7.51,28,27,23,87,4,1,87228,141519,False,0,69,9,0.58,13,7,Medium
CMR2023747,Dana Bennett,22,Female,CIVIL,2,A,CMRIT,Dr. Arvind,8.29,5.56,5.7,9.65,9.04,5.9,5.97,5.09,7.3,21,20,24,89,1,1,47754,71305,True,0,56,9,0.64,8,10,Medium
CMR2023748,Jenna Wilson,21,Female,AIML,4,C,CMRIT,Dr. Arvind,7.88,7.63,8.26,7.57,6.0,8.68,5.1,6.1,7.15,26,26,26,74,5,3,10488,49064,True,0,20,6,0.96,11,3,Medium
CMR2023749,Leslie Gardner,22,Female,AIML,1,A,CMRIT,Dr. Arvind,8.16,6.63,5.9,6.22,7.65,6.17,8.55,9.68,7.39,28,22,26,88,6,3,49804,21370,True,3,70,8,0.79,2,8,Medium
CMR2023750,Krista Benton,19,Male,MECH,2,C,CMRIT,Prof. Meena,8.37,9.41,6.02,9.07,7.04,8.73,7.53,8.17,8.22,30,28,26,40,1,3,51408,109241,False,0,33,5,0.6,4,2,High
CMR2023751,Michael Gonzales,19,Male,AIML,2,C,CMRIT,Prof. Kavya,5.5,7.7,7.54,9.85,6.75,5.93,8.69,8.64,7.65,21,28,27,67,5,2,90292,10186,False,0,81,7,0.57,10,1,High
CMR2023752,Michael Fuentes,18,Male,CIVIL,3,A,CMRIT,Dr. Ramesh,8.11,7.34,7.22,7.05,7.3,7.52,5.55,9.85,7.42,26,29,28,85,2,6,69736,146824,False,0,64,9,0.65,11,1,High
CMR2023753,Jennifer Porter,21,Female,CIVIL,4,C,CMRIT,Prof. Meena,8.82,8.06,6.77,9.15,5.69,7.24,6.54,7.54,7.48,29,22,25,87,4,2,90498,63593,False,0,75,9,0.75,12,8,Medium
CMR2023754,Dana Hopkins,22,Male,EEE,3,C,CMRIT,Prof. Meena,5.71,8.09,7.12,9.94,6.52,8.82,7.87,6.98,7.7,20,28,20,58,6,4,124874,85476,False,0,52,8,0.55,9,10,High
CMR2023755,Rachel Jones,18,Male,MECH,3,A,CMRIT,Prof. Meena,7.31,6.44,7.29,9.72,6.72,6.99,7.91,9.04,7.41,21,26,24,82,8,6,144907,12328,False,0,57,6,0.31,9,3,High
CMR2023756,Karen Morales DDS,18,Female,AIML,1,A,CMRIT,Prof. Kavya,6.99,9.81,5.2,7.0,7.76,9.51,5.09,7.72,8.4,24,28,24,52,0,5,98996,141336,True,1,20,8,0.91,9,9,High
CMR2023757,Melissa Stephens,21,Female,CIVIL,2,C,CMRIT,Prof. Meena,6.31,9.27,9.97,7.77,7.08,9.33,5.07,9.63,8.33,27,25,20,46,5,3,17384,5165,True,0,64,9,0.57,10,7,High
CMR2023758,Heather Woodard,18,Female,EEE,3,A,CMRIT,Dr. Arvind,8.84,5.96,7.19,7.71,9.22,9.95,7.16,7.85,8.14,28,27,20,41,1,3,36015,144151,False,0,40,7,0.91,12,1,High
CMR2023759,Margaret Miller,21,Female,CIVIL,1,A,CMRIT,Prof. Kavya,6.36,6.48,9.75,6.26,8.01,9.69,6.97,6.37,6.42,25,26,28,47,5,5,110085,103100,True,2,24,7,0.4,12,3,High
CMR2023760,Mary Kelly,22,Female,EEE,2,B,CMRIT,Prof. Meena,8.84,5.92,9.28,5.62,5.04,6.18,9.66,8.24,7.42,24,27,20,63,3,6,72795,135784,False,0,81,7,0.51,4,6,High
CMR2023761,Amanda Terrell,20,Male,CSE,2,C,CMRIT,Prof. Kavya,6.56,7.45,5.41,5.69,6.67,6.74,5.51,8.51,6.28,29,20,20,55,2,7,70309,108386,True,1,31,4,0.95,12,8,High
CMR2023762,Jennifer Goodwin,21,Male,EEE,3,C,CMRIT,Prof. Kavya,8.09,7.78,8.56,6.61,6.62,5.9,8.34,5.85,7.26,25,22,25,43,5,0,31582,111451,True,2,82,6,0.73,7,2,High
CMR2023763,Jessica Smith,22,Male,ECE,3,C,CMRIT,Dr. Ramesh,6.29,7.27,6.35,6.15,6.83,6.07,8.86,6.49,6.49,28,24,21,52,4,4,125912,36216,False,0,94,6,0.79,9,8,High
CMR2023764,Jorge Stone,22,Male,CSE,3,A,CMRIT,Prof. Meena,7.55,5.15,5.98,7.65,7.11,9.37,5.34,6.01,7.14,30,28,29,44,5,2,52767,116967,True,3,84,8,0.92,12,9,High
CMR2023765,Laura Griffin,21,Female,AIML,1,B,CMRIT,Prof. Meena,5.92,8.42,6.57,5.61,8.46,7.04,9.16,6.06,7.17,25,23,27,57,6,7,139180,18107,True,0,65,7,0.78,3,5,High
CMR2023766,Raymond Chapman,18,Female,EEE,4,A,CMRIT,Prof. Meena,7.94,5.33,6.55,6.05,6.98,7.94,7.88,9.44,7.26,30,26,24,70,3,0,94510,18804,True,0,34,4,0.67,8,6,High
CMR2023767,Haley Johnson,22,Male,CIVIL,3,A,CMRIT,Dr. Ramesh,8.52,7.7,7.05,7.61,9.52,5.85,6.47,6.38,7.71,28,28,24,61,5,8,125015,102179,False,0,41,8,0.94,5,8,High
CMR2023768,Jason Nixon,19,Male,MECH,1,A,CMRIT,Prof. Kavya,5.36,8.73,7.31,7.69,8.3,8.31,8.16,5.37,7.04,22,24,28,73,4,4,146675,54160,False,0,30,7,0.31,5,10,Medium
CMR2023769,Todd Thomas,20,Male,ECE,2,B,CMRIT,Prof. Meena,8.8,5.8,9.97,9.91,5.52,5.91,6.09,5.15,8.62,28,28,25,45,4,5,118879,145607,True,0,93,5,0.73,7,9,High
CMR2023770,Jesse Clark,22,Male,CSE,2,A,CMRIT,Prof. Meena,7.34,5.23,6.58,7.8,7.13,7.11,6.04,9.12,6.74,25,21,30,41,1,1,87072,137275,True,3,21,9,0.52,2,7,High
CMR2023771,Mr. Jeffrey Horton,22,Male,MECH,1,A,CMRIT,Prof. Kavya,9.79,7.66,9.26,9.92,6.54,8.23,6.58,5.61,8.72,26,20,29,42,4,5,20485,144229,False,0,88,4,0.9,11,2,High
CMR2023772,Eric Patrick,18,Male,ECE,2,C,CMRIT,Prof. Meena,6.03,5.35,6.72,8.49,8.94,7.48,6.9,7.01,6.65,27,21,23,43,0,5,96404,138603,False,0,92,5,0.45,3,10,High
CMR2023773,Samuel Wong,22,Female,EEE,1,B,CMRIT,Dr. Arvind,7.25,6.23,8.25,9.3,9.1,6.2,7.44,5.93,6.74,25,21,21,98,3,7,104570,81068,True,3,98,4,0.76,13,9,High
CMR2023774,Carly Riggs,21,Male,EEE,1,A,CMRIT,Prof. Meena,9.98,8.25,7.05,6.72,6.25,5.89,5.41,9.04,9.12,24,21,30,61,8,4,113058,25065,True,0,99,9,0.62,5,4,High
CMR2023775,Christopher Moore,21,Female,CSE,3,A,CMRIT,Dr. Ramesh,5.94,7.8,5.01,7.45,6.07,6.32,7.43,6.04,6.43,22,28,21,77,5,3,74021,72938,False,0,78,4,0.67,9,4,High
CMR2023776,Tina Hall,18,Female,MECH,1,B,CMRIT,Prof. Meena,7.01,8.48,9.3,8.3,8.03,9.83,9.6,7.85,7.75,22,28,28,94,3,5,77933,138469,False,0,54,6,0.83,5,2,Medium
CMR2023777,Cody Davidson,22,Female,AIML,4,A,CMRIT,Prof. Meena,6.33,5.98,8.21,7.12,7.76,7.8,5.6,5.53,6.79,26,24,20,81,5,8,58240,84971,True,0,84,7,0.44,7,8,High
CMR2023778,Allen Mendez,19,Male,AIML,4,B,CMRIT,Prof. Meena,7.25,9.15,5.47,8.59,8.03,8.11,5.56,9.76,7.74,23,28,30,42,4,1,114872,11079,True,1,70,5,0.54,12,3,High
CMR2023779,Kevin Price,23,Male,AIML,1,C,CMRIT,Dr. Ramesh,8.62,6.78,7.31,5.04,8.79,5.33,5.28,8.45,7.7,29,24,21,43,7,4,61384,46827,False,0,67,5,0.89,10,2,High
CMR2023780,Christine Goodwin,18,Male,AIML,3,C,CMRIT,Prof. Meena,5.14,8.65,7.79,5.76,6.95,6.28,9.67,7.03,6.76,22,22,25,51,6,1,25480,135025,False,0,38,5,0.5,4,4,High
CMR2023781,Amy Garcia,18,Male,CSE,2,B,CMRIT,Prof. Meena,7.63,5.5,6.91,5.25,5.06,7.73,7.24,8.26,6.32,20,22,20,52,6,8,13335,92876,True,3,73,9,0.39,9,6,High
CMR2023782,Chelsea Nguyen,22,Male,CSE,3,B,CMRIT,Prof. Meena,8.02,5.15,5.48,6.22,6.67,8.99,9.83,5.13,6.75,27,23,29,74,6,0,125973,28455,True,0,77,5,0.41,1,4,High
CMR2023783,Dennis Huffman,23,Female,CSE,4,B,CMRIT,Prof. Kavya,5.93,5.12,9.12,6.58,9.61,8.87,8.72,8.96,7.86,27,21,29,43,2,3,48826,148434,True,3,20,7,0.48,3,7,High
CMR2023784,Margaret Harper,20,Female,AIML,2,B,CMRIT,Prof. Kavya,5.46,6.99,5.72,5.91,9.56,6.35,5.41,9.77,6.02,30,20,29,83,2,6,76197,84977,False,0,80,5,0.56,0,4,High
CMR2023785,Laurie Bailey,23,Female,ECE,1,A,CMRIT,Prof. Kavya,7.35,5.39,7.33,9.09,8.6,5.12,9.85,5.67,6.37,25,25,29,60,8,1,146570,96948,True,3,24,5,0.37,9,2,Medium
CMR2023786,Lisa Cervantes,19,Female,MECH,4,C,CMRIT,Dr. Arvind,8.66,9.01,9.42,6.28,7.78,8.96,9.54,7.57,8.4,26,22,23,41,8,3,126532,104449,True,0,84,8,0.49,7,5,High
CMR2023787,Elizabeth Mendez,21,Male,MECH,1,C,CMRIT,Dr. Ramesh,7.45,8.1,7.84,5.43,6.5,5.25,7.86,8.63,7.78,28,23,26,57,7,0,38517,56742,False,0,49,6,0.68,8,7,High
CMR2023788,Cesar Wilson,22,Male,CSE,2,C,CMRIT,Prof. Meena,6.59,7.16,5.74,9.28,5.84,9.99,6.0,8.63,7.19,30,22,20,73,6,3,99182,91206,True,1,47,4,0.34,0,9,High
CMR2023789,Clayton Steele,20,Female,EEE,2,C,CMRIT,Dr. Ramesh,8.06,5.02,7.61,8.84,7.84,5.45,6.26,7.03,7.38,20,20,29,87,8,7,29207,105789,True,1,37,9,0.65,14,8,High
CMR2023790,Jennifer Taylor,23,Male,EEE,1,C,CMRIT,Dr. Arvind,6.5,9.94,9.75,9.71,9.33,7.74,7.4,6.29,8.22,23,20,20,86,3,7,11044,140017,False,0,48,5,0.6,14,2,High
CMR2023791,Cody Reid,18,Male,MECH,1,B,CMRIT,Dr. Ramesh,8.31,7.78,6.85,6.3,7.51,8.8,9.81,6.55,8.04,20,23,30,66,0,7,73098,8155,True,2,46,6,0.83,4,7,High
CMR2023792,Maria Cooke,20,Female,MECH,3,B,CMRIT,Dr. Arvind,9.32,7.16,5.74,5.27,5.29,5.69,9.41,8.61,6.41,22,28,21,40,2,6,137905,44900,True,1,85,7,0.72,12,5,High
CMR2023793,Katherine Taylor,19,Male,MECH,3,C,CMRIT,Dr. Ramesh,7.48,8.44,9.52,7.34,8.95,6.79,9.85,7.06,8.09,22,23,25,100,2,8,124127,9560,True,2,31,5,0.73,12,9,High
CMR2023794,Jerry Brown,23,Female,CSE,1,C,CMRIT,Prof. Meena,9.69,8.14,8.93,9.87,6.73,5.09,8.33,9.46,8.91,21,20,20,48,8,3,126804,50322,True,0,53,7,0.59,0,2,High
CMR2023795,Adam Taylor,22,Male,EEE,1,A,CMRIT,Dr. Ramesh,8.62,8.73,5.88,9.92,5.64,8.68,9.63,7.14,8.68,25,21,22,54,4,4,12697,74334,False,0,21,7,0.81,6,6,High
CMR2023796,Tracey Wagner,21,Male,ECE,2,A,CMRIT,Prof. Meena,7.09,6.09,8.17,6.91,9.83,5.54,5.44,6.18,7.06,25,27,30,45,7,6,58728,86035,False,0,39,6,0.46,8,7,High
CMR2023797,Michael Perry PhD,22,Male,AIML,3,A,CMRIT,Prof. Kavya,9.13,8.34,5.92,7.27,5.02,6.96,7.09,9.05,7.11,25,26,22,90,4,7,39084,77367,True,3,72,8,0.61,13,5,High
CMR2023798,Bradley Johnson DDS,21,Male,CIVIL,2,C,CMRIT,Dr. Ramesh,8.2,6.81,5.18,9.87,5.54,7.55,7.5,7.42,7.51,24,22,22,96,6,8,66680,87105,False,0,46,6,0.34,11,7,High
CMR2023799,Donald Medina,19,Male,AIML,1,B,CMRIT,Prof. Meena,9.22,8.02,8.76,5.82,6.28,8.93,5.09,7.0,8.62,24,24,30,69,3,0,28053,37433,True,3,45,8,0.69,8,3,Medium
CMR2023800,Jim Newton,23,Female,AIML,3,A,CMRIT,Dr. Arvind,8.39,8.94,7.5,9.32,9.03,8.62,7.64,6.39,8.63,26,28,20,42,2,1,111208,111208,False,0,22,6,0.89,13,2,High
CMR2023801,Krista Wilson,19,Female,ECE,2,C,CMRIT,Dr. Arvind,5.41,8.63,6.24,5.15,8.54,5.25,8.06,9.76,6.36,26,20,23,46,7,8,135199,42297,True,3,26,4,0.44,0,4,High
CMR2023802,Reginald Morrow,22,Male,CSE,1,B,CMRIT,Dr. Ramesh,9.69,6.05,9.59,7.37,5.58,5.53,8.45,8.74,7.87,29,27,30,86,8,4,113774,16950,True,3,39,6,0.78,9,1,Low
CMR2023803,Rodney Williams,18,Female,CIVIL,4,C,CMRIT,Dr. Arvind,9.34,9.61,8.14,5.39,9.79,6.7,6.69,5.83,7.69,21,20,27,78,0,3,48638,143539,False,0,86,9,0.3,2,8,High
CMR2023804,Kimberly Fritz,21,Male,EEE,1,B,CMRIT,Dr. Ramesh,7.76,7.56,8.9,7.35,9.17,5.65,6.01,7.98,7.66,29,30,26,42,7,6,70880,131123,False,0,35,8,0.44,5,4,High
CMR2023805,Ronald Potter,22,Male,CSE,2,B,CMRIT,Dr. Ramesh,8.37,8.58,6.83,6.76,9.34,7.5,5.07,8.26,7.63,30,24,23,77,0,6,40377,60911,False,0,43,5,0.98,1,7,High
CMR2023806,Zachary Cole,22,Female,MECH,3,B,CMRIT,Dr. Arvind,6.99,7.36,6.94,7.21,8.41,5.33,8.1,5.59,7.04,29,25,22,40,7,0,28446,89372,True,0,72,6,0.88,6,2,High
CMR2023807,Robert Gonzales,19,Male,ECE,1,C,CMRIT,Dr. Arvind,9.46,5.78,9.24,8.51,8.47,8.1,9.33,7.89,7.62,24,28,24,78,1,0,136960,22290,True,0,21,6,0.94,11,7,Low
CMR2023808,Patricia Young PhD,20,Male,CSE,2,A,CMRIT,Dr. Arvind,9.56,6.89,8.6,8.82,8.57,9.95,8.49,7.02,8.47,23,23,30,92,1,4,91506,65993,False,0,90,4,0.37,5,1,High
CMR2023809,Heather Page,21,Female,ECE,2,B,CMRIT,Prof. Meena,9.28,5.61,7.36,7.76,6.6,8.82,9.32,5.68,7.5,21,27,27,46,5,5,91380,30816,True,1,95,6,0.84,7,9,High
CMR2023810,Carol Taylor,20,Male,EEE,1,C,CMRIT,Prof. Meena,5.8,8.67,5.09,6.48,6.46,8.79,9.21,6.85,7.23,24,26,27,43,8,7,127831,42053,True,2,28,7,0.37,7,4,High
CMR2023811,Daniel Brown,18,Female,EEE,3,C,CMRIT,Prof. Meena,7.66,8.21,6.15,8.32,5.31,5.49,6.59,9.89,6.86,28,20,22,64,0,2,120946,82727,True,2,84,6,0.79,10,3,High
CMR2023812,Douglas Ryan,22,Male,ECE,3,B,CMRIT,Prof. Meena,9.91,9.47,5.93,7.58,6.5,5.23,7.08,6.25,7.44,20,27,30,86,8,6,103893,59230,True,3,28,9,0.44,5,4,High
CMR2023813,Michael Roberts,21,Female,CIVIL,2,B,CMRIT,Prof. Kavya,6.09,7.65,8.61,9.18,8.04,7.03,8.36,5.15,7.88,24,28,28,62,0,8,108123,66277,True,0,62,6,0.84,4,1,High
CMR2023814,Scott Duke,22,Male,EEE,2,C,CMRIT,Prof. Meena,8.71,9.78,6.64,9.27,7.15,6.29,5.04,5.96,8.6,30,25,26,62,4,2,123025,20144,False,0,84,8,0.92,7,6,High
CMR2023815,Anna Estes,21,Male,MECH,1,A,CMRIT,Dr. Arvind,5.74,5.9,6.05,7.01,9.19,7.28,6.03,5.3,5.82,22,22,30,67,1,7,43594,131391,True,0,29,7,0.88,10,8,High
CMR2023816,Tamara Riddle,18,Female,AIML,1,B,CMRIT,Prof. Kavya,8.08,7.72,5.57,6.34,7.76,7.89,6.16,6.87,7.9,21,26,29,40,1,4,7061,59350,True,1,23,5,0.82,9,9,High
CMR2023817,Beth Cline,19,Female,ECE,4,A,CMRIT,Dr. Ramesh,7.11,5.13,5.36,7.32,9.44,5.1,6.08,9.99,6.94,26,23,27,93,7,2,15312,94766,True,0,57,8,0.44,2,7,Medium
CMR2023818,Michael Poole,20,Female,EEE,2,A,CMRIT,Prof. Meena,5.8,6.39,7.22,9.89,9.58,5.03,6.11,7.81,7.33,26,25,24,46,3,3,20955,45966,False,0,98,9,0.73,8,6,High
CMR2023819,Megan Burns,19,Female,CIVIL,2,B,CMRIT,Prof. Kavya,7.7,5.44,9.47,5.59,6.94,6.74,5.24,9.87,7.05,29,26,20,69,2,8,37882,117839,False,0,77,7,0.75,13,3,High
CMR2023820,Debra Perry,23,Female,ECE,2,C,CMRIT,Prof. Meena,6.32,8.74,7.93,5.12,8.61,7.53,7.73,6.51,7.03,20,26,27,76,2,0,100259,113208,True,1,25,8,0.31,11,2,Medium
CMR2023821,Mark Beard,19,Male,CSE,3,B,CMRIT,Prof. Kavya,8.1,6.4,7.71,9.57,7.92,5.87,5.78,9.79,7.59,23,23,22,62,0,1,6719,48980,True,2,28,4,0.41,5,6,High
CMR2023822,Jose Ramirez,22,Male,ECE,3,B,CMRIT,Dr. Ramesh,6.13,7.02,7.52,7.77,7.8,8.48,6.04,5.97,7.45,23,23,22,41,5,8,82212,69563,False,0,40,8,0.6,0,9,High
CMR2023823,Jackie Clements,23,Male,CSE,2,B,CMRIT,Dr. Arvind,5.45,9.4,5.29,8.9,8.76,6.96,9.54,8.06,7.26,29,22,20,77,5,4,35907,42392,True,3,71,5,0.35,7,5,Medium
CMR2023824,Aaron Schroeder,19,Male,CSE,4,A,CMRIT,Dr. Arvind,8.2,7.83,9.51,6.71,9.93,5.49,5.66,6.98,7.54,21,23,21,60,2,8,131253,102616,True,3,36,7,0.9,4,8,High
CMR2023825,Monica Ellis,23,Female,ECE,4,A,CMRIT,Prof. Kavya,8.51,9.45,7.13,7.24,8.83,5.13,7.86,5.79,7.49,28,24,25,95,5,5,41026,75905,True,1,41,9,0.37,5,4,Medium
CMR2023826,Heather Brown,18,Female,CSE,3,A,CMRIT,Prof. Kavya,5.5,8.2,6.5,8.33,5.25,9.26,7.43,7.96,7.17,30,22,24,74,3,4,127195,38252,False,0,52,5,0.41,1,9,Medium
CMR2023827,Claudia Jordan,23,Female,CIVIL,1,C,CMRIT,Prof. Kavya,8.68,9.85,6.51,7.71,7.46,7.16,8.17,9.15,9.27,23,23,23,61,7,8,49605,117721,False,0,32,6,0.91,0,3,High
CMR2023828,Derrick Clayton,23,Female,EEE,3,A,CMRIT,Dr. Arvind,8.18,8.93,6.8,7.64,5.96,8.69,5.86,8.87,7.7,26,27,22,63,4,3,111045,50062,True,2,70,7,0.39,9,3,Medium
CMR2023829,Kenneth Knight,23,Female,CIVIL,3,A,CMRIT,Prof. Meena,5.84,5.8,5.92,6.75,8.77,7.67,6.76,8.98,6.79,30,26,22,81,0,1,83610,122236,True,3,44,8,0.83,14,3,Medium
