RegNo,Name,Age,Gender,Branch,Year,Section,CollegeName,MentorName,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,IAT1,IAT2,IAT3,Attendance,StudyHoursPerDay,Backlogs,FatherIncome,MotherIncome,HasSiblings,SiblingCount,StressScore,SleepHours,MentalHealthIndex,ExerciseHours,ScreenTime,RiskLevel
CMR2023509,Michelle Ho,23,Female,MECH,3,B,CMRIT,Prof. Meena,7.4,9.49,7.27,9.4,6.12,6.43,8.65,9.82,7.68,26,24,22,94,3,6,101489,10488,False,0,58,5,0.33,6,9,High
CMR2023163,Jeffrey Johnson,20,Male,CSE,1,C,CMRIT,Dr. Ramesh,7.6,6.88,6.03,9.02,7.04,5.53,7.13,7.93,7.24,24,28,26,51,5,8,100851,77236,False,0,46,7,0.69,8,8,High
CMR2024102,Nicholas Lawrence,22,Male,CSE,2,C,CMRIT,Dr. Arvind,9.23,6.89,8.29,8.0,9.44,8.63,7.05,7.76,8.1,23,24,21,73,1,1,16866,62788,False,0,30,6,0.37,12,2,Medium
CMR2023909,Casey Wilkins,20,Male,EEE,4,C,CMRIT,Prof. Meena,5.85,5.52,9.0,7.43,7.74,7.74,5.49,8.08,7.11,26,30,28,66,8,0,88907,115951,False,0,36,6,0.83,13,1,Medium
CMR2023500,Jennifer Banks,20,Male,ECE,2,C,CMRIT,Prof. Kavya,9.5,7.49,8.02,9.99,9.6,9.69,9.64,7.74,8.75,26,27,21,90,6,0,22160,93694,True,2,38,5,0.97,7,4,Low
CMR2023937,Edward Jenkins,20,Female,ECE,4,B,CMRIT,Dr. Ramesh,6.92,9.17,7.82,6.89,5.81,5.82,7.26,6.2,6.99,23,23,30,60,8,2,42853,93588,False,0,65,5,0.95,13,2,Medium
CMR2023056,Timothy Duncan,18,Female,AIML,2,A,CMRIT,Dr. Arvind,9.59,7.36,9.16,8.79,7.35,8.08,9.53,5.1,8.72,23,22,28,80,7,1,143352,115953,True,2,50,6,0.39,3,7,Low
CMR2024151,Robert West,23,Female,CSE,2,A,CMRIT,Prof. Meena,9.69,9.92,8.84,9.34,8.95,8.98,6.98,7.87,9.45,30,29,27,91,7,4,104436,144873,True,3,20,8,0.52,7,2,Low
CMR2023086,Shirley Suarez,18,Male,MECH,4,A,CMRIT,Dr. Ramesh,7.65,6.37,9.89,5.09,9.07,8.37,9.03,9.55,8.13,21,21,28,65,7,3,44032,68168,True,2,65,6,0.86,1,6,Medium
CMR2023077,Megan Young,21,Female,MECH,2,A,CMRIT,Dr. Ramesh,7.63,7.64,6.81,9.59,5.56,9.14,9.51,6.01,7.92,28,22,22,45,8,7,91014,141404,False,0,34,9,0.44,9,8,High
CMR2023217,Mark Brown,22,Male,ECE,1,B,CMRIT,Prof. Meena,7.56,7.35,8.67,7.11,9.8,8.99,6.45,5.18,7.46,29,24,29,91,0,4,73273,21100,False,0,94,5,0.7,10,5,High
CMR2024170,Tina Taylor,19,Female,AIML,3,A,CMRIT,Dr. Arvind,5.72,9.67,9.71,9.47,8.87,8.23,7.5,8.87,8.61,21,26,30,58,4,5,87138,30239,True,1,31,6,0.88,5,8,High
CMR2024187,Donna Boone,22,Female,ECE,2,A,CMRIT,Prof. Meena,9.21,8.49,6.77,7.18,7.37,5.84,5.04,5.06,7.91,26,21,30,84,5,2,122133,58659,False,0,59,7,0.71,12,5,Medium
CMR2023644,Edwin Nunez,21,Male,AIML,3,A,CMRIT,Prof. Meena,9.68,7.75,7.7,6.94,8.81,5.65,9.23,6.3,7.75,21,22,20,75,7,4,41921,131314,True,3,35,6,0.73,7,4,Low
CMR2023292,Jeremy Reed,18,Female,CIVIL,2,A,CMRIT,Dr. Arvind,7.77,7.93,5.51,8.81,8.26,5.63,7.84,7.23,7.5,30,28,23,42,0,7,42320,102859,True,1,88,7,0.97,8,8,High
CMR2023078,Steve Sanchez,18,Female,AIML,4,B,CMRIT,Dr. Ramesh,7.79,8.36,6.54,5.11,6.27,5.02,6.09,5.37,6.32,26,25,21,89,6,5,146862,20795,True,3,24,6,0.59,12,3,Medium
CMR2023680,Suzanne Wood,22,Female,EEE,1,C,CMRIT,Prof. Kavya,5.63,9.72,5.66,9.41,8.82,6.79,9.25,8.16,7.68,29,28,22,63,2,1,104651,8851,False,0,30,8,0.9,12,10,Medium
CMR2023292,Jeremy Reed,18,Female,CIVIL,2,A,CMRIT,Dr. Arvind,7.77,7.93,5.51,8.81,8.26,5.63,7.84,7.23,7.5,30,28,23,42,0,7,42320,102859,True,1,88,7,0.97,8,8,High
CMR2024077,David Carter,18,Female,CSE,1,C,CMRIT,Prof. Meena,7.48,9.91,9.88,8.35,5.14,5.65,5.37,5.65,8.7,21,28,22,93,0,4,149102,97492,True,1,49,9,0.4,9,8,Low
CMR2023458,Aaron Miller,19,Female,MECH,4,B,CMRIT,Prof. Kavya,7.09,8.0,6.6,6.82,5.53,9.42,9.8,8.81,7.76,25,28,28,50,2,6,144593,107805,True,3,83,7,0.5,14,8,High
CMR2023322,Johnathan Davis,19,Female,AIML,2,B,CMRIT,Dr. Arvind,7.88,9.84,6.01,9.31,7.41,9.76,6.8,6.89,8.26,27,27,26,78,8,2,137459,118621,True,3,22,7,0.6,1,5,Low
CMR2023161,Jennifer Adkins,22,Male,MECH,2,C,CMRIT,Dr. Arvind,5.84,8.43,9.61,7.98,5.34,6.89,5.66,5.08,7.96,28,28,30,72,1,1,115046,44206,True,1,80,8,0.72,14,9,High
CMR2023577,Raymond Le,23,Female,MECH,4,B,CMRIT,Dr. Arvind,8.21,6.0,5.21,7.26,5.02,6.78,9.94,9.67,7.26,30,25,26,75,1,2,6949,87619,False,0,30,5,0.89,9,9,Medium
CMR2023371,Debra White,23,Female,CSE,1,A,CMRIT,Dr. Ramesh,9.59,9.61,8.84,6.0,6.64,6.59,9.98,7.43,9.6,27,21,24,78,6,0,124165,15035,True,3,38,9,0.45,9,1,Low
CMR2023067,Carol Tucker,19,Male,EEE,4,B,CMRIT,Dr. Arvind,7.49,5.45,6.97,7.29,6.2,7.92,5.24,6.41,6.62,29,30,30,88,6,5,128361,79907,True,0,75,5,0.92,11,6,Medium
CMR2023747,Dana Bennett,22,Female,CIVIL,2,A,CMRIT,Dr. Arvind,8.29,5.56,5.7,9.65,9.04,5.9,5.97,5.09,7.3,21,20,24,89,1,1,47754,71305,True,0,56,9,0.64,8,10,Medium
CMR2023089,Aimee Montoya,20,Female,ECE,1,C,CMRIT,Dr. Arvind,8.92,7.25,6.14,7.77,6.88,5.93,7.93,6.9,8.09,29,24,23,87,6,5,24269,26505,False,0,39,7,0.8,10,3,Low
CMR2023010,Monica Herrera,23,Female,EEE,3,A,CMRIT,Dr. Ramesh,7.29,9.99,9.98,5.37,6.07,6.33,9.67,9.4,7.5,23,25,24,59,1,2,46352,119867,False,0,98,9,0.67,10,9,High
CMR2023322,Johnathan Davis,19,Female,AIML,2,B,CMRIT,Dr. Arvind,7.88,9.84,6.01,9.31,7.41,9.76,6.8,6.89,8.26,27,27,26,78,8,2,137459,118621,True,3,22,7,0.6,1,5,Low
CMR2023906,Michelle Davis DVM,23,Female,EEE,3,A,CMRIT,Dr. Arvind,8.04,5.13,9.64,9.84,9.6,7.74,5.01,5.89,8.33,25,25,21,74,8,3,59600,76063,False,0,52,8,0.58,2,3,Medium
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023925,Brenda Smith,22,Female,CIVIL,3,B,CMRIT,Prof. Kavya,9.54,9.67,5.38,9.65,6.07,7.18,9.25,6.84,7.92,26,24,26,82,6,1,54157,23808,True,0,24,9,0.65,9,2,Low
CMR2024128,Anna Briggs,22,Female,AIML,4,B,CMRIT,Prof. Kavya,7.01,6.11,9.92,6.38,7.94,9.85,5.1,9.54,7.73,25,28,28,78,3,5,6833,128440,True,3,28,6,0.88,2,3,Low
CMR2024173,Monica Anderson,20,Female,EEE,1,A,CMRIT,Dr. Ramesh,9.77,8.91,6.02,6.51,9.82,9.89,6.31,7.51,9.34,25,27,21,51,7,3,57986,61187,False,0,42,7,0.6,6,2,High
CMR2023885,Kenneth Sharp,18,Male,AIML,2,C,CMRIT,Prof. Meena,9.56,9.99,5.08,8.88,9.18,9.1,9.34,8.65,8.38,27,20,23,43,2,0,112009,55852,True,2,54,5,0.94,8,7,High
CMR2023643,Courtney Smith,23,Male,ECE,1,C,CMRIT,Dr. Arvind,9.91,5.75,6.43,5.64,9.2,7.96,8.5,6.83,7.83,25,26,21,89,1,3,5324,61260,False,0,36,9,0.71,13,1,Low
CMR2023892,Jake Shaw,21,Male,CSE,4,B,CMRIT,Dr. Arvind,9.36,8.57,8.14,7.24,8.36,7.76,9.05,9.92,8.55,29,25,24,44,8,8,23507,121698,False,0,83,6,0.52,9,9,High
CMR2023365,Kenneth Lewis,21,Male,AIML,4,A,CMRIT,Dr. Ramesh,9.08,7.34,6.57,8.21,9.14,5.82,9.02,8.23,7.93,23,24,21,74,1,1,32367,25397,False,0,97,6,0.32,4,3,High
CMR2023058,Brent Jordan,18,Female,AIML,1,C,CMRIT,Dr. Arvind,5.67,6.76,6.69,8.21,9.15,8.42,9.9,7.39,6.21,22,22,21,60,4,8,124977,14695,False,0,45,4,0.85,14,1,High
CMR2024111,Breanna Rivas,20,Male,CSE,4,C,CMRIT,Prof. Meena,7.2,5.17,5.03,6.82,8.21,7.39,6.14,6.6,6.57,29,22,21,79,3,5,36833,106864,True,2,23,7,0.79,9,9,Medium
CMR2023055,Michael Lewis,18,Female,ECE,1,C,CMRIT,Dr. Ramesh,6.43,8.82,6.36,9.53,5.74,7.19,9.73,6.11,7.62,27,25,20,54,0,5,113762,18960,False,0,84,6,0.47,1,6,High
CMR2024107,Jennifer James,22,Female,MECH,1,B,CMRIT,Dr. Ramesh,9.49,6.23,9.04,5.13,5.27,9.46,8.99,5.02,7.86,21,27,27,92,0,7,63175,130952,False,0,93,6,0.72,12,4,High
CMR2024055,Gregory King,20,Male,ECE,2,B,CMRIT,Dr. Ramesh,9.62,7.93,8.95,7.73,9.03,5.73,6.67,8.09,8.56,24,26,25,83,5,4,123359,74233,False,0,68,6,0.79,2,6,Medium
CMR2023089,Aimee Montoya,20,Female,ECE,1,C,CMRIT,Dr. Arvind,8.92,7.25,6.14,7.77,6.88,5.93,7.93,6.9,8.09,29,24,23,87,6,5,24269,26505,False,0,39,7,0.8,10,3,Low
CMR2024181,Christina Weber,21,Male,AIML,2,C,CMRIT,Dr. Ramesh,5.16,8.47,7.06,7.19,7.59,7.07,9.49,6.37,6.97,26,27,24,69,5,5,30759,107995,True,3,31,5,0.33,3,2,Medium
CMR2023189,Jessica Gross,18,Female,MECH,1,B,CMRIT,Prof. Kavya,6.63,8.49,5.77,8.37,9.99,9.86,8.76,7.88,7.56,21,23,26,75,6,4,80964,108369,True,1,63,4,0.63,11,1,High
CMR2023500,Jennifer Banks,20,Male,ECE,2,C,CMRIT,Prof. Kavya,9.5,7.49,8.02,9.99,9.6,9.69,9.64,7.74,8.75,26,27,21,90,6,0,22160,93694,True,2,38,5,0.97,7,4,Low
CMR2023941,Virginia Casey,20,Female,CSE,4,C,CMRIT,Prof. Kavya,6.13,6.43,8.9,8.63,9.89,5.68,6.17,9.81,7.71,30,30,27,93,3,7,127021,145109,True,2,62,7,0.5,11,5,High
CMR2023409,Jesse Brown,19,Female,CIVIL,1,A,CMRIT,Dr. Ramesh,7.48,6.13,6.75,7.39,8.91,9.38,6.14,9.66,6.8,20,23,28,67,6,8,104454,9743,False,0,26,7,0.84,11,3,High
CMR2023430,Maria Henderson,19,Female,ECE,4,A,CMRIT,Prof. Kavya,9.7,5.18,5.1,9.7,5.51,6.99,7.42,5.78,6.92,24,20,23,95,1,1,69830,13854,False,0,35,7,0.76,2,5,Medium
CMR2024054,Maria Coleman,20,Male,EEE,1,C,CMRIT,Prof. Kavya,9.87,6.71,9.74,8.35,6.19,8.65,9.05,9.73,8.29,21,22,28,52,2,1,142124,107325,False,0,94,4,0.36,2,3,High
CMR2023445,Tracy Montoya,22,Female,CSE,2,B,CMRIT,Prof. Kavya,7.34,5.16,5.58,8.29,5.93,5.7,7.93,6.86,6.59,26,30,29,81,1,2,13873,89507,True,2,21,5,0.59,5,6,Medium
CMR2024037,Eric Hunter,21,Male,MECH,2,B,CMRIT,Prof. Kavya,9.36,5.79,9.53,8.58,9.51,8.8,5.55,6.09,8.31,23,25,23,71,6,7,15940,119501,False,0,74,8,0.81,10,7,High
CMR2023670,Chelsea Gill,18,Male,AIML,2,A,CMRIT,Prof. Meena,6.43,7.69,8.83,8.65,7.46,9.7,8.67,9.92,7.9,27,27,26,74,6,2,59075,68673,False,0,41,7,0.42,3,9,Medium
CMR2024119,Brittany Davis,23,Female,EEE,2,B,CMRIT,Prof. Kavya,5.58,5.89,8.62,6.98,8.62,6.08,5.95,7.54,6.77,21,28,20,89,3,7,50930,88748,False,0,99,8,0.7,7,8,High
CMR2023088,Lisa Archer,22,Male,AIML,3,A,CMRIT,Prof. Kavya,7.94,8.76,8.56,6.99,5.38,5.81,6.2,9.17,7.24,26,30,28,67,3,1,91960,105622,True,0,84,9,0.98,0,2,High
CMR2023500,Jennifer Banks,20,Male,ECE,2,C,CMRIT,Prof. Kavya,9.5,7.49,8.02,9.99,9.6,9.69,9.64,7.74,8.75,26,27,21,90,6,0,22160,93694,True,2,38,5,0.97,7,4,Low
CMR2023427,Emily Bennett,19,Female,CIVIL,4,B,CMRIT,Prof. Meena,7.99,7.72,6.48,6.09,9.81,9.48,8.82,7.1,7.94,27,25,23,85,2,7,116375,35361,True,3,60,9,0.38,11,7,High
CMR2023761,Amanda Terrell,20,Male,CSE,2,C,CMRIT,Prof. Kavya,6.56,7.45,5.41,5.69,6.67,6.74,5.51,8.51,6.28,29,20,20,55,2,7,70309,108386,True,1,31,4,0.95,12,8,High
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023496,Austin Osborne,23,Female,CSE,3,C,CMRIT,Dr. Arvind,9.74,8.64,8.57,7.45,8.52,9.71,9.93,6.08,8.77,27,24,28,95,0,0,84865,91647,True,3,38,8,0.99,9,6,Low
CMR2023770,Jesse Clark,22,Male,CSE,2,A,CMRIT,Prof. Meena,7.34,5.23,6.58,7.8,7.13,7.11,6.04,9.12,6.74,25,21,30,41,1,1,87072,137275,True,3,21,9,0.52,2,7,High
CMR2023138,David Alvarez,18,Male,EEE,2,C,CMRIT,Prof. Kavya,8.89,9.16,9.87,6.79,7.05,5.8,7.74,9.55,8.68,27,25,23,44,1,4,5717,8342,True,0,93,9,0.65,1,9,High
CMR2023360,Parker Cain,22,Male,AIML,4,C,CMRIT,Dr. Arvind,8.0,8.4,5.75,8.34,6.51,9.09,6.74,5.52,7.29,27,30,25,92,1,1,74573,25019,True,1,38,6,0.4,7,8,Medium
CMR2023842,Virginia Henderson,19,Male,EEE,2,C,CMRIT,Prof. Kavya,8.83,7.54,8.08,8.36,7.83,7.68,5.8,5.6,8.2,22,26,25,74,6,4,58496,66179,False,0,31,7,0.82,14,1,Medium
CMR2024049,Megan Adams,23,Female,EEE,1,A,CMRIT,Dr. Arvind,8.14,5.59,5.97,5.84,6.07,8.68,8.94,8.19,6.87,27,20,24,56,7,7,9782,126900,True,2,71,8,1.0,7,2,High
CMR2023875,Patrick Yang,19,Male,MECH,3,B,CMRIT,Prof. Kavya,6.06,6.48,8.3,8.02,7.63,9.45,5.05,8.36,7.66,25,25,21,60,6,1,91050,75445,False,0,36,7,0.34,14,8,Medium
CMR2023503,Zachary Mitchell,22,Male,MECH,3,C,CMRIT,Dr. Ramesh,9.55,5.49,9.75,9.46,8.56,5.36,6.02,6.03,8.03,30,29,20,51,6,3,16857,105004,True,0,57,4,0.93,10,6,High
CMR2023572,Reginald Knapp,23,Male,EEE,3,C,CMRIT,Prof. Meena,5.22,6.66,7.04,8.14,8.96,7.37,9.39,9.65,7.23,29,29,23,92,3,4,87622,63431,False,0,53,6,0.92,13,1,Medium
CMR2024151,Robert West,23,Female,CSE,2,A,CMRIT,Prof. Meena,9.69,9.92,8.84,9.34,8.95,8.98,6.98,7.87,9.45,30,29,27,91,7,4,104436,144873,True,3,20,8,0.52,7,2,Low
CMR2023504,Katherine Martinez,20,Female,CSE,2,A,CMRIT,Prof. Kavya,8.11,6.29,9.61,8.4,8.55,9.51,6.55,9.7,8.1,30,24,26,56,0,6,7681,114022,False,0,68,6,0.89,3,8,High
CMR2023387,James Padilla,19,Female,MECH,1,C,CMRIT,Dr. Ramesh,6.3,8.92,5.55,9.74,5.38,6.65,8.06,9.06,7.61,24,22,22,80,7,1,125768,36431,True,2,38,8,0.92,14,7,Low
CMR2024082,Brenda Gonzalez,22,Male,CIVIL,3,C,CMRIT,Dr. Ramesh,9.56,8.39,5.74,6.21,9.72,5.57,7.3,9.1,7.53,26,24,21,80,1,8,72796,133802,False,0,73,8,0.98,0,1,High
CMR2023433,Chad Jones,21,Male,CSE,2,B,CMRIT,Prof. Meena,7.62,9.2,8.8,5.29,7.47,7.06,8.7,9.17,7.73,20,25,29,60,3,5,111570,6460,False,0,46,8,0.86,8,8,Medium
CMR2023710,Anthony Jones,21,Male,CSE,2,A,CMRIT,Prof. Meena,9.35,6.38,6.2,8.88,7.94,5.59,5.91,5.61,7.7,24,20,30,96,4,3,74408,147727,True,1,40,7,0.87,4,6,Low
CMR2023046,John Pierce,19,Female,CSE,2,C,CMRIT,Dr. Ramesh,5.46,7.65,6.88,7.27,5.79,6.56,6.62,9.71,6.81,29,21,20,68,6,4,45784,46264,True,0,54,7,0.76,7,10,Medium
CMR2023997,Christina Johnson,20,Female,MECH,1,B,CMRIT,Prof. Kavya,9.65,5.67,7.45,5.55,7.73,7.05,6.68,7.09,7.66,28,21,28,66,3,1,145125,31740,True,3,29,7,0.45,12,6,Medium
CMR2023309,Dawn Summers,20,Male,ECE,3,B,CMRIT,Prof. Meena,9.73,9.11,8.79,5.06,8.27,9.95,9.76,9.33,8.48,23,23,23,67,6,3,129371,66269,False,0,79,6,0.85,5,4,High
CMR2023807,Robert Gonzales,19,Male,ECE,1,C,CMRIT,Dr. Arvind,9.46,5.78,9.24,8.51,8.47,8.1,9.33,7.89,7.62,24,28,24,78,1,0,136960,22290,True,0,21,6,0.94,11,7,Low
CMR2024185,John Duncan,23,Male,EEE,2,C,CMRIT,Dr. Arvind,8.29,9.37,9.71,6.62,8.4,7.25,9.9,7.93,8.5,24,20,29,91,4,0,27291,111532,False,0,24,8,0.38,3,7,Low
CMR2024012,Peter Thompson,21,Female,EEE,4,C,CMRIT,Dr. Arvind,5.0,6.69,7.71,7.53,9.72,8.43,6.92,8.31,7.54,24,29,30,76,8,5,52369,58584,False,0,46,6,0.73,10,7,Low
CMR2023536,Morgan Valencia,19,Female,CIVIL,3,B,CMRIT,Prof. Kavya,7.9,6.86,9.92,8.84,5.74,8.36,9.45,8.38,7.94,26,25,26,95,2,0,27661,71374,True,2,65,9,0.63,12,9,Medium
CMR2023938,Amy Ramirez,22,Female,AIML,1,B,CMRIT,Dr. Ramesh,9.56,5.7,7.18,5.92,9.41,8.09,5.45,5.79,7.63,27,24,22,97,1,5,41394,39346,True,2,31,7,0.62,14,3,Low
CMR2024156,Christine Powers,23,Female,AIML,1,B,CMRIT,Prof. Meena,5.39,5.92,6.68,5.24,6.36,9.0,8.11,9.49,5.65,26,27,26,58,4,5,136975,140913,False,0,95,8,0.67,7,6,High
CMR2023644,Edwin Nunez,21,Male,AIML,3,A,CMRIT,Prof. Meena,9.68,7.75,7.7,6.94,8.81,5.65,9.23,6.3,7.75,21,22,20,75,7,4,41921,131314,True,3,35,6,0.73,7,4,Low
CMR2023480,Dawn Mullins,18,Female,CSE,4,A,CMRIT,Prof. Kavya,9.57,5.23,6.89,7.99,7.63,5.79,5.07,9.49,7.21,21,26,21,91,0,4,34467,129699,False,0,73,8,0.61,13,10,Medium
CMR2023114,Garrett Lin,23,Male,AIML,3,A,CMRIT,Dr. Ramesh,8.56,9.84,6.98,5.24,6.49,9.1,5.87,9.76,7.7,27,28,28,48,3,6,70497,29831,False,0,33,5,0.39,0,4,High
CMR2023991,Brian Harris,18,Female,CIVIL,1,A,CMRIT,Prof. Meena,9.57,7.28,7.17,6.34,6.83,8.97,8.97,8.36,8.43,29,25,21,96,1,4,52265,61804,False,0,20,8,0.56,12,2,Low
CMR2023925,Brenda Smith,22,Female,CIVIL,3,B,CMRIT,Prof. Kavya,9.54,9.67,5.38,9.65,6.07,7.18,9.25,6.84,7.92,26,24,26,82,6,1,54157,23808,True,0,24,9,0.65,9,2,Low
CMR2023043,Anthony Humphrey,23,Female,CSE,1,B,CMRIT,Prof. Kavya,5.33,6.38,8.17,7.74,6.63,9.97,7.65,7.27,5.86,29,26,21,65,6,1,34992,149529,True,3,77,5,0.59,13,8,High
CMR2023089,Aimee Montoya,20,Female,ECE,1,C,CMRIT,Dr. Arvind,8.92,7.25,6.14,7.77,6.88,5.93,7.93,6.9,8.09,29,24,23,87,6,5,24269,26505,False,0,39,7,0.8,10,3,Low
CMR2024181,Christina Weber,21,Male,AIML,2,C,CMRIT,Dr. Ramesh,5.16,8.47,7.06,7.19,7.59,7.07,9.49,6.37,6.97,26,27,24,69,5,5,30759,107995,True,3,31,5,0.33,3,2,Medium
CMR2023109,Sharon Cochran,23,Female,CIVIL,1,A,CMRIT,Dr. Arvind,9.04,6.36,5.32,8.56,7.88,5.39,7.28,6.8,7.7,27,29,22,87,8,0,101387,46237,False,0,33,8,0.77,1,4,Low
CMR2023244,Shannon Rivera,22,Female,AIML,1,A,CMRIT,Prof. Kavya,6.31,9.78,9.17,7.36,8.27,9.46,7.09,7.46,8.04,30,23,20,76,6,4,36288,77670,False,0,28,8,0.82,9,8,Low
CMR2023183,Ashley Barton,23,Male,CSE,3,C,CMRIT,Prof. Kavya,6.6,5.32,9.84,9.1,5.95,8.42,8.83,5.77,7.54,24,25,26,46,7,3,89416,33957,True,0,25,5,0.43,0,4,High
CMR2023925,Brenda Smith,22,Female,CIVIL,3,B,CMRIT,Prof. Kavya,9.54,9.67,5.38,9.65,6.07,7.18,9.25,6.84,7.92,26,24,26,82,6,1,54157,23808,True,0,24,9,0.65,9,2,Low
CMR2023552,Diana Hays,22,Female,AIML,2,A,CMRIT,Dr. Arvind,8.81,5.86,9.83,6.92,7.71,5.09,5.8,7.86,7.86,29,24,27,98,3,4,37653,30082,True,3,48,5,0.62,2,3,Low
CMR2023002,Angie Henderson,21,Female,EEE,3,A,CMRIT,Dr. Arvind,6.78,8.35,8.51,8.42,5.36,8.17,7.67,6.22,7.6,27,26,24,98,5,3,62570,90008,True,1,24,6,0.58,1,4,Low
CMR2023119,Jeffrey Chandler,23,Male,ECE,1,A,CMRIT,Prof. Kavya,7.93,9.59,8.87,9.23,9.3,9.8,6.87,9.71,8.76,26,29,21,81,5,2,93227,84105,False,0,37,5,0.81,6,8,Low
CMR2024185,John Duncan,23,Male,EEE,2,C,CMRIT,Dr. Arvind,8.29,9.37,9.71,6.62,8.4,7.25,9.9,7.93,8.5,24,20,29,91,4,0,27291,111532,False,0,24,8,0.38,3,7,Low
CMR2023460,Kelsey Rodriguez,18,Female,MECH,2,A,CMRIT,Prof. Meena,6.85,9.37,5.88,9.69,9.61,6.61,6.46,9.47,7.95,23,29,27,91,5,2,125374,69237,False,0,50,5,0.98,8,2,Low
CMR2023002,Angie Henderson,21,Female,EEE,3,A,CMRIT,Dr. Arvind,6.78,8.35,8.51,8.42,5.36,8.17,7.67,6.22,7.6,27,26,24,98,5,3,62570,90008,True,1,24,6,0.58,1,4,Low
CMR2023687,Robert Jackson,20,Female,CSE,2,B,CMRIT,Prof. Meena,6.11,5.92,7.34,6.48,9.85,8.92,8.64,7.19,6.46,28,23,25,68,3,8,44684,115277,True,3,54,8,0.6,11,7,High
CMR2023024,Matthew Foster,19,Male,AIML,4,B,CMRIT,Prof. Kavya,8.45,8.23,7.45,8.96,5.47,6.11,8.46,6.53,7.46,29,25,27,59,4,3,144177,95113,False,0,90,6,0.55,7,5,High
CMR2023931,Sandra Rivera,19,Female,CSE,1,A,CMRIT,Dr. Arvind,8.34,9.13,9.73,6.57,6.59,8.9,7.21,5.73,8.73,30,28,29,71,8,0,39406,7006,False,0,57,4,0.75,14,6,High
CMR2023942,Joshua Washington,18,Male,MECH,3,B,CMRIT,Prof. Kavya,8.39,8.5,5.52,5.4,7.26,7.49,9.85,8.56,7.09,25,20,25,75,1,5,51345,128451,False,0,28,5,0.32,9,3,Medium
CMR2023220,Courtney Mills,21,Female,MECH,1,A,CMRIT,Dr. Arvind,9.78,7.16,9.59,9.29,6.67,6.34,5.49,8.27,8.47,26,27,30,93,1,0,68385,56098,False,0,43,6,0.68,10,1,Low
CMR2024118,Susan Conley,19,Male,EEE,3,A,CMRIT,Dr. Ramesh,6.6,7.5,5.43,6.67,8.51,7.97,8.3,8.47,7.11,30,26,22,46,2,0,131217,144105,False,0,98,4,0.42,5,10,High
CMR2023942,Joshua Washington,18,Male,MECH,3,B,CMRIT,Prof. Kavya,8.39,8.5,5.52,5.4,7.26,7.49,9.85,8.56,7.09,25,20,25,75,1,5,51345,128451,False,0,28,5,0.32,9,3,Medium
CMR2023212,Melissa Martinez,21,Male,ECE,2,C,CMRIT,Prof. Meena,8.92,7.18,8.94,7.72,6.18,8.31,5.39,9.65,8.19,29,27,21,46,6,5,126348,90295,True,3,42,6,0.97,1,10,High
CMR2023078,Steve Sanchez,18,Female,AIML,4,B,CMRIT,Dr. Ramesh,7.79,8.36,6.54,5.11,6.27,5.02,6.09,5.37,6.32,26,25,21,89,6,5,146862,20795,True,3,24,6,0.59,12,3,Medium
CMR2023006,Abigail Shaffer,21,Female,EEE,4,A,CMRIT,Prof. Kavya,6.12,6.69,7.94,6.15,6.1,5.35,8.16,6.14,6.58,20,25,21,76,7,3,139782,67391,False,0,82,5,0.68,11,10,High
CMR2023743,Valerie Taylor,18,Female,CSE,4,B,CMRIT,Dr. Ramesh,5.71,8.02,5.14,6.84,8.63,5.79,7.96,5.59,6.71,25,26,23,67,3,7,16020,44750,False,0,60,9,0.79,6,4,High
CMR2023460,Kelsey Rodriguez,18,Female,MECH,2,A,CMRIT,Prof. Meena,6.85,9.37,5.88,9.69,9.61,6.61,6.46,9.47,7.95,23,29,27,91,5,2,125374,69237,False,0,50,5,0.98,8,2,Low
CMR2023726,Christian Dawson,18,Female,AIML,3,B,CMRIT,Prof. Kavya,7.35,5.19,8.7,9.88,7.83,8.08,9.81,7.21,7.84,21,30,29,77,7,0,98872,41006,False,0,48,6,0.44,11,6,Low
CMR2023643,Courtney Smith,23,Male,ECE,1,C,CMRIT,Dr. Arvind,9.91,5.75,6.43,5.64,9.2,7.96,8.5,6.83,7.83,25,26,21,89,1,3,5324,61260,False,0,36,9,0.71,13,1,Low
CMR2023046,John Pierce,19,Female,CSE,2,C,CMRIT,Dr. Ramesh,5.46,7.65,6.88,7.27,5.79,6.56,6.62,9.71,6.81,29,21,20,68,6,4,45784,46264,True,0,54,7,0.76,7,10,Medium
CMR2023259,Mrs. Kristen Reyes,20,Male,CIVIL,2,B,CMRIT,Dr. Arvind,9.12,8.23,6.28,8.01,7.03,5.57,5.96,6.23,7.91,24,27,27,82,8,2,119329,115629,True,1,40,6,0.4,4,5,Low
